    995       3
-5.983983708465649e-01  1.576178416163905e+00  1.000000000000000e+00
-2.991993002380946e-01  2.094395102500000e+00  1.000000000000000e+00
 2.692793702142856e+00 -2.094395102500000e+00  1.000000000000000e+00
 2.393405626216441e+00 -1.573458924001256e+00  1.000000000000000e+00
 3.889590903095238e+00  2.094395102500000e+00  1.000000000000000e+00
-3.291192302619048e+00 -2.094395102500000e+00  1.000000000000000e+00
-3.594263075222444e+00 -1.569143503155008e+00  1.000000000000000e+00
-2.993428079829276e+00 -1.571381854367899e+00  1.000000000000000e+00
-1.795336413311394e+00 -1.573074300749101e+00  1.000000000000000e+00
-1.795775073040345e+00 -2.094395102500000e+00  5.111285617007905e-01
-1.196835513744464e+00 -1.573296602949697e+00  1.000000000000000e+00
-1.495996501190477e+00 -2.094395102500000e+00  1.000000000000000e+00
-1.197375216130371e+00 -2.094395102500000e+00  5.110352639880111e-01
 2.094395101666667e+00 -2.094395102500000e+00  1.000000000000000e+00
-1.353974106390229e-05 -1.573401857899244e+00  1.000000000000000e+00
 2.983568982032594e-01 -2.094395102500000e+00  1.362350777951217e-02
 5.983722864608683e-01 -1.573402838304213e+00  1.000000000000000e+00
 2.991993002380946e-01 -2.094395102500000e+00  1.000000000000000e+00
-3.889590903095238e+00 -2.094395102500000e+00  1.000000000000000e+00
-4.198068610891224e+00 -1.565046624830011e+00  1.000000000000000e+00
 8.975979007142847e-01 -2.094395102500000e+00  1.000000000000000e+00
 1.495996501190476e+00 -2.094395102500000e+00  1.000000000000000e+00
 4.487989503571429e+00  2.094395102500000e+00  1.000000000000000e+00
 4.507822660451513e+00 -1.048744408378289e+00  1.000000000000000e+00
 3.900330327246208e+00 -1.049868553121890e+00  1.000000000000000e+00
-4.487989503571429e+00 -2.094395102500000e+00  1.000000000000000e+00
 6.283185305000000e+00 -2.991993003571429e-01 -1.000000000000000e+00
 5.753901263947594e+00  7.907587219359025e-03 -1.000000000000000e+00
 6.283185305000000e+00 -1.178412816571310e-04 -4.741213959524428e-01
-5.984516090235490e-01 -5.197842724731069e-01  1.000000000000000e+00
-1.795336413311394e+00  1.573074300749101e+00 -1.000000000000000e+00
-2.394068874146323e+00  1.572537562519749e+00 -1.000000000000000e+00
-2.094953195528211e+00  1.046974780277387e+00 -1.000000000000000e+00
-4.487989503571427e+00 -2.094395102500000e+00 -1.000000000000000e+00
-4.189894268860974e+00 -1.576213494764133e+00 -1.000000000000000e+00
-3.590150992011262e+00 -1.576761899810933e+00 -1.000000000000000e+00
-3.889590903095238e+00 -2.094395102500000e+00 -1.000000000000000e+00
-6.283185305000000e+00  2.991993003571429e-01 -1.000000000000000e+00
-5.747517688820945e+00 -1.267853627572567e-02 -1.000000000000000e+00
-6.283185305000000e+00  1.178412816571310e-04 -4.741213959524428e-01
-3.291192302619047e+00 -2.094395102500000e+00 -1.000000000000000e+00
 3.889590903095238e+00  2.094395102500000e+00 -1.000000000000000e+00
 3.592032866710022e+00  1.572736089425679e+00 -1.000000000000000e+00
 3.291192302619047e+00  2.094395102500000e+00 -1.000000000000000e+00
 2.991702918912284e+00  1.573633119614170e+00 -1.000000000000000e+00
-5.983983708465647e-01 -1.576178416163905e+00 -1.000000000000000e+00
-1.348445964370152e-05 -1.576172594167111e+00 -1.000000000000000e+00
-2.991993002380946e-01 -2.094395102500000e+00 -1.000000000000000e+00
 2.991993002380955e-01 -2.094395102500000e+00 -1.000000000000000e+00
-8.975979007142847e-01 -2.094395102500000e+00 -1.000000000000000e+00
-2.692793702142858e+00  2.094395102500000e+00 -1.000000000000000e+00
-2.993428079829276e+00  1.571381854367899e+00 -1.000000000000000e+00
 8.975979007142865e-01 -2.094395102500000e+00 -1.000000000000000e+00
 1.196753930319043e+00 -1.576019981975410e+00 -1.000000000000000e+00
-2.094385183442727e+00  1.056339015226350e+00  1.000000000000000e+00
-2.393791900452012e+00  5.332893773802697e-01  1.000000000000000e+00
-2.692814792989960e+00  1.056392481417951e+00  1.000000000000000e+00
 1.495996501190477e+00 -2.094395102500000e+00 -1.000000000000000e+00
 2.094395101666667e+00 -2.094395102500000e+00 -1.000000000000000e+00
 2.692793702142856e+00  2.094395102500000e+00 -1.000000000000000e+00
 2.393405626216441e+00  1.573458924001256e+00 -1.000000000000000e+00
-2.991993002380955e-01  2.094395102500000e+00 -1.000000000000000e+00
-5.984119161243294e-01  1.573378003573463e+00 -1.000000000000000e+00
 5.983722864608683e-01  1.573402838304213e+00 -1.000000000000000e+00
 2.991993002380946e-01  2.094395102500000e+00 -1.000000000000000e+00
-8.975979007142865e-01  2.094395102500000e+00 -1.000000000000000e+00
-1.195890349058754e+00  2.094395102500000e+00 -4.874413284953956e-01
 8.975979007142847e-01  2.094395102500000e+00 -1.000000000000000e+00
-1.495996501190477e+00  2.094395102500000e+00 -1.000000000000000e+00
 6.283185305000000e+00 -2.094395102500000e+00 -1.000000000000000e+00
 5.892702357467777e+00 -1.699523794275759e+00 -1.000000000000000e+00
 5.684786704523810e+00 -2.094395102500000e+00 -1.000000000000000e+00
-2.094395101666667e+00  2.094395102500000e+00 -1.000000000000000e+00
 6.283185305000000e+00 -1.495996501785714e+00  1.000000000000000e+00
 2.991349987479730e-01  1.056282813189917e+00  1.000000000000000e+00
-6.370484571878905e-05  5.329639997022900e-01  1.000000000000000e+00
-2.992222996228266e-01  1.056310841652327e+00  1.000000000000000e+00
-3.291192302619048e+00  2.094395102500000e+00 -1.000000000000000e+00
 3.889590903095238e+00 -2.094395102500000e+00 -1.000000000000000e+00
 4.190296669772650e+00 -2.094395102500000e+00 -4.770625200907473e-01
-2.995154129258722e+00  5.340511531208463e-01  1.000000000000000e+00
-3.601999503503234e+00  5.367888581355543e-01  1.000000000000000e+00
 5.755859918625956e+00  6.203371236747370e-01 -1.000000000000000e+00
 6.283185305000000e+00  2.991993003571429e-01 -1.000000000000000e+00
 6.283185305000000e+00  6.070463941727519e-01 -4.582976012126166e-01
-6.283185305000000e+00 -2.991993003571429e-01 -1.000000000000000e+00
-2.694576473583549e+00  1.046020378046487e+00 -1.000000000000000e+00
 5.179402297104744e+00  9.930873466277407e-01 -1.000000000000000e+00
 5.210469957931179e+00  3.196049460372410e-01 -1.000000000000000e+00
-4.811229021699329e+00  1.558984886844655e+00 -1.000000000000000e+00
-5.086388104047619e+00  2.094395102500000e+00 -1.000000000000000e+00
-4.797073794484543e+00  2.094395102500000e+00 -4.606898066145859e-01
 5.675688459445742e+00 -2.094395102500000e+00  2.044034728351558e-01
 4.487989503571429e+00 -2.094395102500000e+00 -1.000000000000000e+00
-2.694576473583549e+00 -1.046020378046488e+00  1.000000000000000e+00
-3.296283042329719e+00 -1.044392669586174e+00  1.000000000000000e+00
-4.736715155488557e+00  5.907825801030622e-01  1.000000000000000e+00
-4.487989503571429e+00  2.094395102500000e+00 -1.000000000000000e+00
 2.997345100786174e+00  5.284563299968912e-01  1.000000000000000e+00
 2.694485841667532e+00  1.053223792662554e+00  1.000000000000000e+00
 3.296648474044605e+00  1.050332460052919e+00  1.000000000000000e+00
-5.168978603108246e+00 -1.002871966509611e+00 -1.000000000000000e+00
-2.692814792989960e+00 -1.056392481417951e+00 -1.000000000000000e+00
 6.283185305000000e+00 -2.094395102500000e+00  1.000000000000000e+00
 6.283185305000000e+00  1.495996501785714e+00  1.000000000000000e+00
 2.696473422643447e+00  3.926595944188622e-03  1.000000000000000e+00
 2.393526791118170e+00 -5.211780643624426e-01  1.000000000000000e+00
 1.495718866281532e+00 -1.047749831480793e+00  1.000000000000000e+00
 2.093935825222513e+00 -1.047962892697907e+00  1.000000000000000e+00
 6.283185305000000e+00 -1.495996501785714e+00 -1.000000000000000e+00
 6.283185305000000e+00 -1.520905954232339e+00  8.572566038970783e-03
 6.283185305000000e+00 -2.094395102500000e+00 -3.333333333333333e-01
-8.976466833463513e-01 -1.047638954314539e+00  1.000000000000000e+00
-5.684786704523809e+00  2.094395102500000e+00  1.000000000000000e+00
-5.984516090235489e-01  5.197842724731069e-01 -1.000000000000000e+00
-8.975963766789432e-01 -1.056314377505880e+00 -1.000000000000000e+00
-1.495984138031662e+00 -1.056318822983448e+00 -1.000000000000000e+00
-6.283185305000000e+00  2.094395102500000e+00 -3.333333333333333e-01
 8.974522160712753e-01 -6.742957977778595e-03 -1.000000000000000e+00
 5.982338654421400e-01  5.198369484088485e-01 -1.000000000000000e+00
-6.283185305000000e+00  1.256021384340242e+00  4.789490444261487e-01
 6.283185305000000e+00  8.975979010714286e-01 -1.000000000000000e+00
 6.283185305000000e+00  2.094395102500000e+00  1.000000000000000e+00
 6.283185305000000e+00  2.094395102500000e+00 -3.333333333333333e-01
-1.495984138031662e+00  1.056318822983448e+00  1.000000000000000e+00
-1.196804162402244e+00  5.330164948543518e-01  1.000000000000000e+00
-5.984203799833653e-01  5.329875094786557e-01  1.000000000000000e+00
-8.976457808375398e-01  6.988934892314173e-03  1.000000000000000e+00
-7.907790451870215e-05  5.198166994670775e-01 -1.000000000000000e+00
 1.794790949887292e+00 -5.202902581408967e-01  1.000000000000000e+00
-5.892012981614215e+00 -1.699196455530465e+00  1.000000000000000e+00
 3.293467284120413e+00  1.049364029899200e+00 -1.000000000000000e+00
 3.900330327246208e+00  1.049868553121890e+00 -1.000000000000000e+00
 2.094677046076783e+00  1.054962676840461e+00  1.000000000000000e+00
 1.795332711050855e+00  5.320165511475833e-01  1.000000000000000e+00
 2.990960799960889e-01  6.880298508958017e-03  1.000000000000000e+00
 5.982774278453206e-01  5.328870728492876e-01  1.000000000000000e+00
 1.196495896379997e+00  5.199362999164550e-01 -1.000000000000000e+00
-1.196911039824776e+00 -5.196740147357706e-01  1.000000000000000e+00
-1.795233259037759e+00 -5.330976111384710e-01 -1.000000000000000e+00
-2.094385183442727e+00 -1.056339015226350e+00 -1.000000000000000e+00
-4.603282033805227e+00 -1.517976540693048e-02 -1.000000000000000e+00
 1.196663832926832e+00  5.326425864698073e-01  1.000000000000000e+00
 2.995394338637569e+00 -5.229993411833701e-01  1.000000000000000e+00
 3.293467284120413e+00 -1.049364029899200e+00  1.000000000000000e+00
 2.093935825222513e+00  1.047962892697907e+00 -1.000000000000000e+00
 2.692261908940921e+00  1.048545919203849e+00 -1.000000000000000e+00
 2.393526791118170e+00  5.211780643624427e-01 -1.000000000000000e+00
 2.995394338637569e+00  5.229993411833703e-01 -1.000000000000000e+00
 4.608002297444520e+00  7.229107784082605e-03 -1.000000000000000e+00
 3.924165443447025e+00  2.134689197631443e-03 -1.000000000000000e+00
 4.214049728505345e+00  5.286056530608098e-01  1.000000000000000e+00
-4.499114036782789e+00 -1.058135248994521e+00 -1.000000000000000e+00
-8.975963766789435e-01  1.056314377505880e+00  1.000000000000000e+00
-3.900593197054796e+00  1.042147596830826e+00 -1.000000000000000e+00
-4.211683337756267e+00  5.217745869558027e-01 -1.000000000000000e+00
-3.603828404607397e+00  5.171545638718505e-01 -1.000000000000000e+00
-2.695871546462747e+00  8.086501504907357e-03  1.000000000000000e+00
-3.922107074924948e+00  1.147020842863075e-02  1.000000000000000e+00
 2.692261908940921e+00 -1.048545919203849e+00  1.000000000000000e+00
 3.303320979438279e+00  1.391263552809098e-03  1.000000000000000e+00
-1.496157637990121e+00 -1.047442385061805e+00  1.000000000000000e+00
-1.196804162402243e+00 -5.330164948543518e-01 -1.000000000000000e+00
-8.976457808375397e-01 -6.988934892314179e-03 -1.000000000000000e+00
-1.496128419671491e+00 -7.122862713055604e-03 -1.000000000000000e+00
-4.736715155488557e+00 -5.907825801030622e-01 -1.000000000000000e+00
-5.984203799833652e-01 -5.329875094786557e-01 -1.000000000000000e+00
-1.196911039824776e+00  5.196740147357706e-01 -1.000000000000000e+00
-1.795233259037759e+00  5.330976111384709e-01  1.000000000000000e+00
-1.496128419671491e+00  7.122862713055566e-03  1.000000000000000e+00
-2.094888420796906e+00  7.421213669481427e-03  1.000000000000000e+00
 3.603844419903721e+00 -5.264044001186599e-01  1.000000000000000e+00
 1.795332711050855e+00 -5.320165511475831e-01 -1.000000000000000e+00
 4.214255792544135e+00  5.360362675861862e-01 -1.000000000000000e+00
 2.394994448963673e+00  5.306969842961503e-01  1.000000000000000e+00
 3.603844419903722e+00  5.264044001186599e-01 -1.000000000000000e+00
-2.992551524137665e-01  6.932465402826007e-03  1.000000000000000e+00
-2.395008150143845e+00  5.188264572149029e-01 -1.000000000000000e+00
-1.795594847679715e+00  5.193968547829394e-01 -1.000000000000000e+00
 3.303320979438279e+00 -1.391263552808994e-03 -1.000000000000000e+00
 1.794790949887292e+00  5.202902581408968e-01 -1.000000000000000e+00
-3.302361738956555e+00 -9.496724775479514e-03 -1.000000000000000e+00
-3.292699589325431e+00 -1.057209616251167e+00 -1.000000000000000e+00
-2.996993310737553e+00  5.178771163852818e-01 -1.000000000000000e+00
-3.296283042329719e+00  1.044392669586174e+00 -1.000000000000000e+00
 3.604815277171024e+00  5.259764952873794e-01  1.000000000000000e+00
 8.974567214673744e-01  1.047709078815000e+00 -1.000000000000000e+00
 3.901848952938946e+00  1.046563859826313e+00  1.000000000000000e+00
 2.095128000941150e+00  5.525514228430151e-03  1.000000000000000e+00
 4.743972006207563e+00  5.814498800499628e-01 -1.000000000000000e+00
 8.974522160712753e-01  6.742957977778646e-03  1.000000000000000e+00
-2.992222996228266e-01 -1.056310841652327e+00 -1.000000000000000e+00
 1.495961859585137e+00 -6.370006079409496e-03 -1.000000000000000e+00
 1.495718866281532e+00  1.047749831480793e+00 -1.000000000000000e+00
 4.743184264139239e+00  5.684076291889617e-01  1.000000000000000e+00
-2.094888420796906e+00 -7.421213669481553e-03 -1.000000000000000e+00
